Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.North,TWNZ2,Zone Supply(GWh),91740.34274718295,1839.682,1444.750,1797.712,2432.367,2404.133,1505.536,1189.326,1526.769,3093.544,3113.770,3090.868,3743.250,3807.713,3250.503,2880.411,3142.230,3519.864,3827.109,4635.388,4666.716,4535.232,3718.164,3332.777,3660.680,2247.838,2216.645,2549.804,3096.827,2951.099,2309.143,1942.197,2268.296
TWN.North,TWNZ2,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ0,5151.0754370849545,140.037,654.758,73.159,0.000,0.000,0.000,0.000,0.000,557.355,669.308,530.239,0.000,0.000,0.000,0.000,0.000,595.151,636.548,0.000,0.000,0.000,0.000,0.000,0.000,429.393,662.033,203.095,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ1,1431.8666936130476,126.268,126.268,126.268,0.000,0.000,0.000,0.000,0.000,129.074,129.074,129.074,0.000,0.000,0.000,0.000,24.681,129.074,129.074,0.000,0.000,0.000,0.000,0.000,0.000,127.671,127.671,127.671,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZF0,61805.97937112019,2622.112,2672.015,2864.008,2864.008,2851.710,2766.883,2718.009,2682.593,1308.078,1383.882,1521.956,1589.917,1507.833,1367.941,1356.941,1383.050,1183.075,1259.811,1285.898,1185.790,1109.078,1188.672,1189.373,1173.522,2273.166,2316.792,2435.455,2482.398,2406.651,2294.136,2289.866,2271.362
TWN.North,TWNZ2,Export to: TWNZ0,849.1667411425876,0.000,0.000,0.000,281.590,281.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.091,10.647,0.000,0.000,0.000,0.000,0.000,0.000,195.322,66.927,0.000,0.000,0.000
TWN.North,TWNZ2,Export to: TWNZ1,121.513049037081,0.000,0.000,0.000,27.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.249,0.000,0.000,0.000,0.000,0.000,0.000,26.664,27.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Demand(GWh),98872.39717730887,2933.984,3045.141,3025.589,3098.294,3071.826,2658.892,2434.431,2619.890,3165.262,3408.887,3443.667,3390.706,3278.997,2850.707,2613.958,2805.925,3310.121,3584.874,3632.847,3556.267,3417.684,2986.836,2750.240,2941.921,3146.783,3387.460,3421.625,3395.638,3264.015,2834.030,2603.448,2792.455
TWN.South,TWNZ3,Residual Demand(GWh),0,1669.189,1081.471,1819.191,2957.061,3001.527,2586.306,2362.290,2481.558,1626.160,1219.255,1909.994,3127.258,3234.298,2804.195,2568.203,2542.905,2036.143,1850.279,2452.196,3316.437,3373.846,2943.620,2706.361,2680.430,1822.524,1360.723,2111.864,3226.261,3205.707,2773.784,2542.951,2609.771
TWN.South,TWNZ3,Zone Supply(GWh),69448.93270689606,1514.505,1918.852,1670.929,2024.001,2016.255,1613.135,1197.750,1477.732,2522.426,2700.249,3062.257,2276.568,2132.674,2037.643,2036.885,2254.151,3262.864,3463.465,3170.981,2518.027,2353.875,2034.347,2035.010,2252.622,2033.754,2289.931,2353.762,2207.480,2031.672,1824.430,1487.415,1673.289
TWN.South,TWNZ3,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ0,1518.7489189116063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,301.709,301.709,16.233,0.000,0.000,0.000,0.000,0.000,301.709,301.709,275.065,20.617,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ1,1388.0618927067335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.032,0.000,144.488,170.150,119.954,0.000,0.000,0.000,0.000,0.000,184.826,184.826,87.578,120.844,138.714,0.000,5.268,0.000,86.332,104.049,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZF3,29979.458040933594,1419.479,1371.211,1354.660,1391.436,1405.822,1395.522,1409.981,1419.479,700.614,667.605,651.395,667.941,674.464,676.877,711.973,723.988,548.245,547.498,541.469,551.706,577.274,589.847,573.769,550.585,1113.029,1092.261,1067.863,1101.825,1128.294,1118.143,1116.034,1119.166
TWN.South,TWNZ3,Export to: TWNZ0,3002.3705646046874,0.000,244.922,0.000,273.022,299.369,299.369,173.300,277.322,57.779,0.000,269.985,0.000,0.000,0.000,134.901,172.214,306.021,306.021,79.602,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108.543,0.000,0.000
TWN.South,TWNZ3,Export to: TWNZ1,460.4338175344022,0.000,0.000,0.000,44.121,50.883,50.396,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.966,120.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Zone Supply(GWh),62787.81574700002,2661.883,2712.543,2907.447,2951.847,2894.963,2808.849,2759.234,2723.281,1327.919,1404.872,1545.040,1614.032,1530.703,1388.689,1377.522,1404.027,1201.019,1278.919,1305.402,1203.775,1125.900,1206.701,1207.413,1191.321,2307.644,2351.932,2472.394,2520.049,2443.153,2328.932,2324.597,2305.813
TWN.OffRgn1,TWNZF0,Curtailment(GWh),44.39954305999745,0.000,0.000,0.000,44.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Export to: TWNZ2,62743.41620394002,2661.883,2712.543,2907.447,2907.447,2894.963,2808.849,2759.234,2723.281,1327.919,1404.872,1545.040,1614.032,1530.703,1388.689,1377.522,1404.027,1201.019,1278.919,1305.402,1203.775,1125.900,1206.701,1207.413,1191.321,2307.644,2351.932,2472.394,2520.049,2443.153,2328.932,2324.597,2305.813
TWN.OffRgn2,TWNZF1,Zone Supply(GWh),12718.548628400002,577.407,593.334,619.088,629.944,620.194,598.927,588.782,578.826,275.821,283.089,306.773,309.611,287.498,270.283,284.425,288.567,192.255,204.938,213.326,208.378,212.087,233.108,219.160,199.205,472.786,483.922,506.046,519.848,509.336,483.610,475.633,472.343
TWN.OffRgn2,TWNZF1,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Export to: TWNZ0,12718.548628400002,577.407,593.334,619.088,629.944,620.194,598.927,588.782,578.826,275.821,283.089,306.773,309.611,287.498,270.283,284.425,288.567,192.255,204.938,213.326,208.378,212.087,233.108,219.160,199.205,472.786,483.922,506.046,519.848,509.336,483.610,475.633,472.343
TWN.OffRgn3,TWNZF2,Zone Supply(GWh),3594.0513376199992,162.960,151.705,141.601,148.074,159.739,162.881,157.353,159.641,81.015,82.782,84.158,84.717,82.827,81.078,76.875,77.214,87.536,99.397,101.016,91.813,82.124,77.116,77.825,80.396,126.404,124.938,121.915,123.624,129.585,129.532,124.324,121.883
TWN.OffRgn3,TWNZF2,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Export to: TWNZ1,3594.051337619999,162.960,151.705,141.601,148.074,159.739,162.881,157.353,159.641,81.015,82.782,84.158,84.717,82.827,81.078,76.875,77.214,87.536,99.397,101.016,91.813,82.124,77.116,77.825,80.396,126.404,124.938,121.915,123.624,129.585,129.532,124.324,121.883
TWN.OffRgn4,TWNZF3,Zone Supply(GWh),30437.411934320004,1443.216,1392.059,1375.256,1412.591,1427.196,1416.740,1431.418,1441.060,711.266,677.756,661.299,678.096,684.718,687.168,722.798,734.996,556.580,555.822,549.701,560.094,586.051,598.815,582.493,558.956,1129.951,1108.868,1084.099,1118.577,1145.448,1135.143,1133.002,1136.182
TWN.OffRgn4,TWNZF3,Curtailment(GWh),2.155492919999633,2.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Export to: TWNZ3,30435.256441400004,1441.060,1392.059,1375.256,1412.591,1427.196,1416.740,1431.418,1441.060,711.266,677.756,661.299,678.096,684.718,687.168,722.798,734.996,556.580,555.822,549.701,560.094,586.051,598.815,582.493,558.956,1129.951,1108.868,1084.099,1118.577,1145.448,1135.143,1133.002,1136.182
