Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.Central,TWNZ0,Export to: TWNZ1,129.05416297230104,0.000,0.000,0.000,64.527,64.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Demand(GWh),15687.479148832126,447.869,464.738,461.353,473.342,469.294,403.907,368.473,397.767,499.346,539.685,545.990,537.061,517.360,449.275,411.716,442.074,542.351,597.500,610.098,589.358,557.340,488.108,450.442,480.724,498.712,538.722,544.950,539.608,516.869,448.746,412.438,442.261
TWN.East,TWNZ1,Residual Demand(GWh),0,77.155,-110.002,105.931,417.602,424.747,358.161,325.678,334.018,-13.331,-153.533,84.218,449.590,490.705,422.519,385.691,339.747,84.408,3.532,210.745,496.283,527.575,459.499,420.960,368.879,53.471,-103.947,136.686,473.118,478.035,409.909,375.202,364.408
TWN.East,TWNZ1,Zone Supply(GWh),17402.20745939009,500.238,689.752,477.778,186.889,173.820,175.461,171.335,192.274,901.585,1082.525,850.547,474.014,413.079,414.504,413.513,489.924,838.530,988.158,792.462,517.688,451.284,416.944,418.412,501.443,836.212,1021.308,796.280,453.520,433.266,434.790,427.287,467.385
TWN.East,TWNZ1,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ0,128.1613146511935,0.000,0.000,0.000,64.081,64.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ2,26.605341,0.000,0.000,0.000,0.000,0.000,0.000,26.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZ3,52.74476194708953,0.000,43.895,0.000,8.849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Import from: TWNZF2,5202.976732196972,235.713,218.731,203.846,213.523,231.393,236.657,228.297,231.333,117.922,120.849,123.153,122.619,119.633,117.702,111.757,112.164,126.307,143.967,146.204,132.393,118.374,111.190,111.967,115.469,183.423,181.425,176.619,178.362,187.318,187.681,180.228,176.755
TWN.East,TWNZ1,Export to: TWNZ3,1883.5466254306682,0.000,0.000,0.000,0.000,0.000,8.211,57.764,25.840,186.766,126.221,186.766,0.000,0.000,58.363,113.555,160.015,0.000,0.000,0.000,60.723,12.318,0.000,0.000,0.000,26.692,0.000,184.736,52.140,80.241,173.724,184.736,184.736
TWN.East,TWNZ1,Export to: TWNZ0,4048.1032362438973,159.941,359.500,92.130,0.000,0.000,0.000,0.000,0.000,202.407,406.479,109.956,59.572,15.352,24.568,0.000,0.000,422.485,534.625,328.568,0.000,0.000,40.026,79.937,136.188,364.666,534.447,113.648,40.134,23.474,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ2,1193.566598678648,128.141,128.141,128.141,0.000,0.000,0.000,0.000,0.000,130.989,130.989,130.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,129.565,129.565,129.565,0.000,0.000,0.000,10.341,17.143
TWN.North,TWNZ2,Demand(GWh),190638.47279267793,5662.680,5865.914,5822.026,5973.696,5925.153,5116.927,4679.680,5041.407,6093.798,6342.939,6314.338,6387.398,6351.237,5532.625,5076.188,5450.589,6500.046,7009.884,7092.378,6962.111,6715.429,5878.546,5417.814,5791.548,6081.861,6375.485,6367.008,6448.224,6337.752,5514.851,5070.271,5438.667
TWN.North,TWNZ2,Residual Demand(GWh),0,5324.906,5339.627,5489.912,5913.740,5883.822,5080.199,4645.193,4989.279,5658.244,5720.065,5906.168,6315.284,6334.106,5517.779,5061.502,5371.737,6106.525,6479.155,6738.045,6890.811,6701.401,5864.104,5403.087,5705.872,5704.382,5807.002,5994.006,6382.225,6302.115,5482.420,5038.532,5372.256
TWN.North,TWNZ2,Zone Supply(GWh),103746.31738493219,1703.432,1896.141,1722.587,2004.471,2005.562,1411.608,1260.388,1421.604,4159.051,4163.288,4114.802,4446.870,4578.048,3641.175,3184.233,3513.077,4933.688,5241.994,5305.144,5412.696,5225.268,4377.649,3738.851,4263.941,2598.053,2340.109,2852.044,2983.457,2960.561,2286.195,1828.634,2171.698
TWN.North,TWNZ2,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ0,1480.0296925889152,210.984,215.444,106.531,0.000,0.000,0.000,0.000,0.000,0.000,174.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110.515,662.033,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ1,1176.1202357057623,126.268,126.268,126.268,0.000,0.000,0.000,0.000,0.000,129.074,129.074,129.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.671,127.671,127.671,0.000,0.000,0.000,10.190,16.893
TWN.North,TWNZ2,Import from: TWNZF0,86010.24475826972,3621.996,3628.062,3866.640,3969.225,3919.591,3787.013,3727.881,3711.434,1805.673,1876.055,2070.463,2162.558,2061.037,1891.450,1891.955,1937.512,1687.267,1767.890,1787.234,1700.156,1652.906,1709.658,1678.963,1666.899,3245.622,3245.672,3387.294,3464.768,3377.191,3228.656,3231.447,3250.076
TWN.North,TWNZ2,Export to: TWNZ0,1747.2392788186567,0.000,0.000,0.000,0.000,0.000,81.694,281.590,91.631,0.000,0.000,0.000,222.030,287.847,0.000,0.000,0.000,120.909,0.000,0.000,150.741,162.745,208.760,0.000,139.293,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Export to: TWNZ1,27.0,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Demand(GWh),118428.29729222144,3513.726,3646.857,3623.446,3710.510,3679.523,3185.356,2916.543,3138.648,3790.765,4082.734,4124.474,4060.897,3927.698,3415.142,3131.609,3361.508,3964.264,4293.557,4351.117,4259.221,4093.723,3578.059,3294.705,3524.261,3768.635,4057.071,4098.074,4066.802,3909.768,3395.183,3119.033,3345.387
TWN.South,TWNZ3,Residual Demand(GWh),0,2278.117,1710.914,2442.376,3593.775,3636.784,3142.517,2873.450,3028.524,2266.478,1907.166,2603.297,3809.942,3896.848,3383.927,3100.524,3112.776,2704.459,2573.676,3184.334,4032.645,4062.662,3547.211,3263.568,3275.795,2466.067,2051.286,2807.201,3916.078,3872.219,3357.612,3081.092,3184.509
TWN.South,TWNZ3,Zone Supply(GWh),73729.6815524062,1528.933,1987.253,1689.035,1677.779,1623.226,1140.056,799.112,1041.164,2593.571,2989.110,2987.343,3086.576,3029.578,2394.621,1994.226,2152.318,3204.903,3537.416,3596.804,3412.237,3178.031,2737.965,2485.497,2752.186,2117.393,2671.917,2339.440,2388.084,2172.095,1589.198,1305.151,1527.465
TWN.South,TWNZ3,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ0,96.2038413264736,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.813,85.391,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ1,1863.9822266323195,0.000,0.000,0.000,0.000,0.000,8.126,57.164,25.571,184.826,124.910,184.826,0.000,0.000,57.757,112.375,158.353,0.000,0.000,0.000,60.092,12.190,0.000,0.000,0.000,26.415,0.000,182.817,51.598,79.408,171.920,182.817,182.817
TWN.South,TWNZ3,Import from: TWNZF3,43515.12162113507,2070.108,2003.329,1987.024,2041.673,2056.297,2037.174,2060.267,2071.913,1012.368,968.713,952.305,974.321,969.672,962.764,1025.008,1050.838,759.361,756.142,754.313,776.079,818.111,840.094,809.208,772.076,1624.826,1599.700,1575.817,1627.119,1658.265,1634.066,1631.066,1635.105
TWN.South,TWNZ3,Export to: TWNZ0,723.393577140135,85.315,299.369,52.613,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,214.546,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Export to: TWNZ1,53.298372138492056,0.000,44.356,0.000,8.942,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Zone Supply(GWh),87314.79768756001,3676.932,3683.090,3925.287,4029.428,3979.041,3844.452,3784.423,3767.726,1833.060,1904.510,2101.866,2195.358,2092.298,1920.139,1920.651,1966.900,1712.859,1794.704,1814.342,1725.943,1677.976,1735.589,1704.428,1692.182,3294.850,3294.901,3438.670,3517.319,3428.414,3277.627,3280.460,3299.371
TWN.OffRgn1,TWNZF0,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Export to: TWNZ2,87314.79768756001,3676.932,3683.090,3925.287,4029.428,3979.041,3844.452,3784.423,3767.726,1833.060,1904.510,2101.866,2195.358,2092.298,1920.139,1920.651,1966.900,1712.859,1794.704,1814.342,1725.943,1677.976,1735.589,1704.428,1692.182,3294.850,3294.901,3438.670,3517.319,3428.414,3277.627,3280.460,3299.371
TWN.OffRgn2,TWNZF1,Zone Supply(GWh),18651.193616160002,846.741,870.097,907.863,923.783,909.487,878.301,863.423,848.821,404.481,415.137,449.869,454.032,421.606,396.361,417.098,423.172,281.934,300.532,312.834,305.576,311.015,341.841,321.388,292.124,693.321,709.649,742.094,762.335,746.919,709.194,697.495,692.671
TWN.OffRgn2,TWNZF1,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Export to: TWNZ0,18651.193616160002,846.741,870.097,907.863,923.783,909.487,878.301,863.423,848.821,404.481,415.137,449.869,454.032,421.606,396.361,417.098,423.172,281.934,300.532,312.834,305.576,311.015,341.841,321.388,292.124,693.321,709.649,742.094,762.335,746.919,709.194,697.495,692.671
TWN.OffRgn3,TWNZF2,Zone Supply(GWh),5279.208502980001,239.167,221.936,206.833,216.652,234.784,240.124,231.642,234.722,119.650,122.619,124.958,124.416,121.386,119.426,113.395,113.808,128.157,146.076,148.346,134.333,120.108,112.819,113.608,117.160,186.111,184.083,179.206,180.975,190.063,190.431,182.869,179.345
TWN.OffRgn3,TWNZF2,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Export to: TWNZ1,5279.208502980001,239.167,221.936,206.833,216.652,234.784,240.124,231.642,234.722,119.650,122.619,124.958,124.416,121.386,119.426,113.395,113.808,128.157,146.076,148.346,134.333,120.108,112.819,113.608,117.160,186.111,184.083,179.206,180.975,190.063,190.431,182.869,179.345
TWN.OffRgn4,TWNZF3,Zone Supply(GWh),44176.71206096001,2101.581,2033.787,2017.234,2072.714,2087.560,2068.147,2091.591,2103.413,1027.760,983.442,966.783,989.134,984.414,977.402,1040.592,1066.814,770.906,767.638,765.781,787.878,830.550,852.866,821.511,783.814,1649.530,1624.021,1599.775,1651.858,1683.477,1658.910,1655.864,1659.965
TWN.OffRgn4,TWNZF3,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Export to: TWNZ3,44176.71206096001,2101.581,2033.787,2017.234,2072.714,2087.560,2068.147,2091.591,2103.413,1027.760,983.442,966.783,989.134,984.414,977.402,1040.592,1066.814,770.906,767.638,765.781,787.878,830.550,852.866,821.511,783.814,1649.530,1624.021,1599.775,1651.858,1683.477,1658.910,1655.864,1659.965
