Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.South,TWNZ3,Zone Supply(GWh),87379.78453201475,2367.769,2396.188,2309.343,1909.779,1919.970,1559.244,1223.538,1625.723,3256.400,3692.013,3353.322,3324.950,3211.105,2772.140,2479.859,2657.767,3295.220,3654.743,4113.393,3831.675,3702.482,2994.555,2679.581,2958.181,2722.081,3160.443,2870.315,2978.080,2840.028,1986.110,1628.497,1905.289
TWN.South,TWNZ3,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ0,3849.197083217672,0.000,0.000,86.102,508.797,508.797,455.098,508.797,324.902,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,112.481,0.000,0.000,413.477,507.456,423.290
TWN.South,TWNZ3,Import from: TWNZ1,242.60857119454164,0.000,40.705,6.869,30.960,6.217,0.000,26.696,0.000,0.000,0.000,41.609,0.000,0.000,0.000,0.000,6.787,41.609,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.157,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZF3,18805.99563747477,913.114,905.439,918.562,951.136,936.933,904.493,913.437,925.401,397.676,381.705,385.009,396.778,388.250,357.284,389.709,415.716,296.382,283.663,280.004,293.753,322.507,341.538,339.525,316.895,731.841,724.969,731.793,749.061,742.888,711.539,722.084,736.911
TWN.South,TWNZ3,Export to: TWNZ0,1287.2363188274942,60.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,179.871,210.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.492,210.803,202.962,180.946,25.003,0.000,45.582,0.000,167.214,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Export to: TWNZ1,459.9389402292465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,121.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,194.966,18.993,92.489,32.294,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Zone Supply(GWh),11184.5579735,471.877,473.525,506.406,519.339,512.419,494.848,486.383,483.890,234.560,243.969,268.925,281.448,268.154,245.708,245.122,251.196,216.004,226.722,230.048,217.910,211.020,218.969,215.784,214.422,422.234,423.502,443.011,452.563,440.282,420.774,420.905,422.638
TWN.OffRgn1,TWNZF0,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Export to: TWNZ2,11184.5579735,471.877,473.525,506.406,519.339,512.419,494.848,486.383,483.890,234.560,243.969,268.925,281.448,268.154,245.708,245.122,251.196,216.004,226.722,230.048,217.910,211.020,218.969,215.784,214.422,422.234,423.502,443.011,452.563,440.282,420.774,420.905,422.638
TWN.OffRgn2,TWNZF1,Zone Supply(GWh),47942.87642440001,2136.890,2236.664,2398.014,2471.968,2370.586,2214.252,2169.607,2150.238,999.923,1062.994,1168.285,1172.070,1065.101,972.242,1026.815,1041.792,731.916,803.277,835.904,792.897,802.044,883.080,838.082,756.609,1770.073,1845.652,1961.318,2005.570,1919.130,1795.398,1776.513,1767.972
TWN.OffRgn2,TWNZF1,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Export to: TWNZ0,47942.87642440001,2136.890,2236.664,2398.014,2471.968,2370.586,2214.252,2169.607,2150.238,999.923,1062.994,1168.285,1172.070,1065.101,972.242,1026.815,1041.792,731.916,803.277,835.904,792.897,802.044,883.080,838.082,756.609,1770.073,1845.652,1961.318,2005.570,1919.130,1795.398,1776.513,1767.972
TWN.OffRgn3,TWNZF2,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Zone Supply(GWh),19091.916174098063,926.996,919.205,932.527,965.597,951.178,918.245,927.324,939.471,403.722,387.509,390.863,402.811,394.153,362.716,395.634,422.037,300.888,287.976,284.262,298.219,327.410,346.731,344.687,321.713,742.968,735.991,742.919,760.449,754.183,722.357,733.062,748.115
TWN.OffRgn4,TWNZF3,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Export to: TWNZ3,19091.916174098063,926.996,919.205,932.527,965.597,951.178,918.245,927.324,939.471,403.722,387.509,390.863,402.811,394.153,362.716,395.634,422.037,300.888,287.976,284.262,298.219,327.410,346.731,344.687,321.713,742.968,735.991,742.919,760.449,754.183,722.357,733.062,748.115
