Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.East,TWNZ1,Import from: TWNZF2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ0,73.87572660972774,0.000,0.000,0.000,19.876,27.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.East,TWNZ1,Export to: TWNZ2,875.9999999999999,27.000,27.000,27.000,27.000,27.000,27.000,27.000,27.000,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.600,27.300,27.300,27.300,27.300,27.300,27.300,27.300,27.300
TWN.North,TWNZ2,Demand(GWh),115328.39773593968,3426.784,3549.772,3523.212,3614.996,3585.620,3096.521,2831.920,3050.819,3687.618,3838.205,3820.819,3865.165,3842.152,3346.155,3069.970,3296.540,3933.058,4240.165,4289.479,4211.694,4061.623,3554.313,3275.533,3501.699,3680.320,3857.596,3852.290,3901.741,3833.547,3334.748,3065.695,3288.630
TWN.North,TWNZ2,Residual Demand(GWh),0,3382.135,3485.640,3475.135,3592.418,3566.396,3079.638,2815.959,3032.980,3645.060,3776.561,3777.500,3850.857,3833.730,3338.974,3062.912,3284.432,3894.273,4187.429,4252.007,4199.694,4054.658,3547.047,3268.296,3489.226,3635.405,3793.863,3805.327,3881.953,3817.818,3320.609,3051.699,3271.525
TWN.North,TWNZ2,Zone Supply(GWh),95694.96430054332,2814.580,2937.151,2908.409,3000.193,2979.172,2482.826,2218.751,2437.915,3075.324,3225.224,3206.465,3249.961,3227.761,2733.197,2457.184,2683.517,3321.492,3627.872,3676.868,3600.008,3450.672,2942.728,2663.851,2890.057,3064.739,3241.566,3234.857,3283.867,3216.621,2719.055,2450.037,2673.043
TWN.North,TWNZ2,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ0,18188.648026783372,560.863,560.863,560.863,560.863,552.615,560.863,560.863,560.863,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,573.327,567.095,567.095,567.095,567.095,567.095,567.095,567.095,567.095
TWN.North,TWNZ2,Import from: TWNZ1,863.1955080000001,26.605,26.605,26.605,26.605,26.605,26.605,26.605,26.605,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,27.197,26.901,26.901,26.901,26.901,26.901,26.901,26.901,26.901
TWN.North,TWNZ2,Import from: TWNZF0,581.5899006130079,24.735,25.152,27.335,27.335,27.228,26.227,25.700,25.436,11.770,12.458,13.831,14.680,13.868,12.434,12.263,12.500,11.043,11.769,12.087,11.163,10.427,11.061,11.158,11.118,21.584,22.034,23.438,23.877,22.931,21.697,21.661,21.591
TWN.North,TWNZ2,Export to: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Demand(GWh),71644.2212613886,2126.779,2207.321,2193.134,2245.861,2226.083,1926.448,1763.741,1898.177,2294.228,2470.179,2495.114,2457.200,2375.977,2065.179,1893.577,2032.731,2399.186,2597.550,2631.984,2577.061,2476.522,2163.902,1992.418,2131.364,2280.835,2454.654,2479.145,2460.781,2365.109,2053.077,1885.949,2022.956
TWN.South,TWNZ3,Residual Demand(GWh),0,2095.113,2162.048,2162.620,2234.283,2215.506,1915.856,1753.336,1886.734,2263.729,2426.299,2464.886,2449.325,2371.436,2060.608,1888.993,2024.671,2373.639,2562.443,2607.880,2569.819,2472.482,2159.850,1988.319,2123.833,2250.312,2410.374,2449.396,2451.211,2357.219,2045.110,1877.905,2012.911
TWN.South,TWNZ3,Zone Supply(GWh),77141.40848292716,2317.507,2424.733,2383.862,2463.589,2443.811,2094.351,1977.115,2075.065,2489.195,2665.146,2690.080,2652.167,2519.211,2142.425,2082.671,2227.697,2594.152,2792.517,2681.527,2772.027,2502.315,2296.062,2187.384,2131.364,2473.682,2647.501,2671.992,2653.628,2557.956,2245.924,2068.948,2215.804
TWN.South,TWNZ3,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZF3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Export to: TWNZ0,107.68389402323406,0.000,26.684,0.000,27.000,27.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Export to: TWNZ1,5389.503327515345,190.728,190.728,190.728,190.728,190.728,167.903,186.374,176.888,194.966,194.966,194.966,194.966,143.234,77.246,189.094,194.966,194.966,194.966,49.543,194.966,25.794,132.159,194.966,0.000,192.847,192.847,192.847,192.847,192.847,192.847,182.999,192.847
TWN.OffRgn1,TWNZF0,Zone Supply(GWh),590.973135,25.110,25.533,27.749,28.311,27.641,26.624,26.090,25.821,11.949,12.646,14.041,14.903,14.078,12.622,12.449,12.689,11.210,11.947,12.270,11.332,10.585,11.229,11.327,11.287,21.912,22.368,23.793,24.240,23.279,22.026,21.990,21.919
TWN.OffRgn1,TWNZF0,Curtailment(GWh),0.5620199999999572,0.000,0.000,0.000,0.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Export to: TWNZ2,590.4111149999999,25.110,25.533,27.749,27.749,27.641,26.624,26.090,25.821,11.949,12.646,14.041,14.903,14.078,12.622,12.449,12.689,11.210,11.947,12.270,11.332,10.585,11.229,11.327,11.287,21.912,22.368,23.793,24.240,23.279,22.026,21.990,21.919
TWN.OffRgn2,TWNZF1,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Export to: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
