hour,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
16,835.9418609815009,862.288563911004,966.5568853378899,1077.4178426510798,1189.6052742935478,1305.7270859725766,1424.7251077414262,1545.3933836864414,1666.3978379422301,1786.2705878875854
17,839.0902318854623,865.536161983715,970.197181970143,1081.4756735253707,1194.0856303651333,1310.6447801362256,1430.0909738826601,1551.2137294239624,1672.6739164271191,1792.9981298089142
18,860.9631954850828,888.0985021531568,995.4877762676391,1109.6670143217514,1225.2124292212363,1344.809984891742,1467.3698385108444,1591.6499586174655,1716.2763032437035,1839.737062076026
19,876.9512654242762,904.590486199629,1013.973970589429,1130.273514032978,1247.964602770028,1369.7830843860845,1494.6188794406605,1621.2068755581536,1748.147535313979,1873.9009576248754
20,881.8701289922566,909.6643740170532,1019.6613990667909,1136.6132749757123,1254.9644974304001,1377.4662676808773,1503.0022673333797,1630.3002940577328,1757.952978839928,1884.411761718749
21,872.7088538907927,900.2143538189473,1009.068676477263,1124.8056065607823,1241.9273397924019,1363.156502727422,1487.388375131078,1613.3639820276123,1739.6905463209973,1864.8356150610111
22,849.4851496778991,876.25869961507,982.2162968999737,1094.8733356710457,1208.8783412557932,1326.8814680762607,1447.8074041699765,1570.4306644995106,1693.3955446954228,1815.2103684643607
23,815.4166235042243,841.1164308943264,942.8246037786358,1050.9635440666887,1160.3963935433076,1273.6670106130202,1389.7432178309818,1507.448688314585,1625.4820667405374,1742.4115350062445
24,776.3501400967829,800.8186713406636,897.6540210294683,1000.6120443858284,1104.8019744847486,1212.645825485862,1323.1608340872353,1435.2270496702868,1547.6054747280823,1658.932849877334
25,758.1408334401502,782.0354502712839,876.5995251774408,977.1426661431343,1078.8888221059592,1184.203190911734,1292.1260616691468,1401.5637709512348,1511.3063567274016,1620.0225543402069
26,745.7028999763592,769.2055107429418,862.2181790362995,961.1118260853547,1061.188749245917,1164.775348166911,1270.927662277236,1378.5699440497237,1486.5121176186776,1593.444734075797
27,741.585658005765,764.9585026037213,857.4576314658494,955.8052518656345,1055.3296281381395,1158.3442912854289,1263.9105142337016,1370.9584668252055,1478.3046503923492,1584.6468557925143
28,729.2217544649747,752.2049196908837,843.161872076561,939.8698183042303,1037.73489425744,1139.0320684015298,1242.838254954639,1348.101484402527,1453.6579751039267,1558.2272284292605
29,758.1687759870103,782.0642764694034,876.6318401823614,977.1786825344972,1078.9285940779569,1184.2468380750795,1292.1736896070563,1401.615438908803,1511.3620717594602,1620.082280672341
30,801.0738448820164,826.3215979439275,926.2407764251158,1032.4776065676897,1139.9855826078103,1251.2638303169626,1365.2983110637963,1480.9333900032132,1596.8906286805777,1711.7633650337646
31,850.460739475425,877.2650358413858,983.3443195013998,1096.130738538757,1210.2666734340078,1328.4053234312628,1449.4701217388465,1572.2342067524362,1695.3403182680008,1817.295044569598
32,898.3115358792111,926.6239744642061,1038.671758939485,1157.804056565689,1278.361802033993,1403.1474617129181,1531.0239261880376,1660.6952774602285,1790.7278899076255,1919.5443572531258
33,937.8852884069336,967.4449812487261,1084.4288617945342,1208.8093519466927,1334.678084219123,1464.9609937243545,1598.4708605716928,1733.854691844072,1869.6156938973993,2004.1069635017866
34,965.1367294153373,995.5553175412584,1115.938307013975,1243.932833276379,1373.458839345374,1507.527285483396,1644.9164409706552,1784.2340217434319,1923.9397397141747,2062.338823877489
35,979.3813169707042,1010.2488560459431,1132.4086005240729,1262.2922143940416,1393.7299148075324,1529.7770932087822,1669.1940102581193,1810.567794345972,1952.335435738615,2092.7771685380562
36,983.0567837268791,1014.040162120243,1136.6583519376627,1267.0293999504697,1398.9603615672725,1535.5181092479922,1675.4582237811312,1817.3625663389807,1959.6622519741647,2100.631029018257
37,980.673747190582,1011.5820152769144,1133.902967968959,1263.9579772501672,1395.5691298587674,1531.795839789135,1671.3967281558782,1812.9570782760702,1954.9118046464791,2095.538871449262
38,977.2635281295093,1008.0643177774305,1129.9599063535334,1259.5626651372477,1390.716142614908,1526.4691369652685,1665.584579734467,1806.6526584400092,1948.1137482546765,2088.251802972824
39,976.7623078416017,1007.5473091427401,1129.3803804388365,1258.9166609399206,1390.0028760682537,1525.686243255739,1664.7303367350353,1805.7260672667685,1947.114613716499,2087.180781838538
40,980.782783008337,1011.6944920774064,1134.0290463917934,1264.0985161961364,1395.7242959028108,1531.9661579653548,1671.582562034731,1813.158660877607,1955.129168030105,2095.771877418985
41,988.1141265977252,1019.2568992403254,1142.5059010327502,1273.5476358847866,1406.15732481601,1543.4175872184228,1684.077627464101,1826.711996882033,1969.7437313119556,2111.4377492225212
42,1013.6622405329286,1045.6102286474643,1172.0458785287237,1306.4757609423557,1442.5141250075724,1583.3233132732641,1727.6201858685308,1873.9424289951103,2020.6723173393677,2166.029880551612
43,1030.1831397092799,1062.6518275034427,1191.1481581759526,1327.7690038992653,1466.0245567842733,1609.128683661065,1755.7773405437854,1904.4843723578679,2053.605700682643,2201.332329282312
44,1029.9946977614586,1062.4574418694376,1190.9302653394896,1327.5261240365314,1465.7563857923612,1608.834335106048,1755.4561615199214,1904.1359959263716,2053.2300419762487,2200.929652325945
45,1008.5820866051563,1040.3699627424487,1166.1719589972129,1299.9281179674797,1435.2847054264355,1575.38820106553,1718.961896349869,1864.5508168204285,2010.5453443511396,2155.174418345113
46,966.0774151320197,996.5256478303761,1117.0259744087668,1245.1452490123788,1374.7975007935852,1508.996618837448,1646.51968711126,1785.9730627158613,1925.8149423725074,2064.348906820241
47,907.6399772933917,936.2464143334646,1049.4577539279487,1169.8271666975631,1291.6368375489283,1417.718329561839,1546.9227180059258,1677.9406310756763,1809.32355289163,1939.4776975297186
48,842.6067776171934,869.1635362305308,974.2631856362344,1086.0080213161827,1199.089915332206,1316.137557967857,1436.0843407335633,1557.7147020224245,1679.683939405635,1800.512407401279
49,801.1631402943757,826.4137085312501,926.3440239078346,1032.592686842734,1140.1126480227374,1251.4033000948086,1365.4504951353138,1481.0984700491863,1597.068628498413,1711.9541658729474
50,772.429652789609,796.7746192181185,893.1209612999764,995.5590487421691,1099.2228423458598,1206.5220840596432,1316.4790006441835,1427.979293963488,1539.7902231072499,1650.5554239877345
51,762.0638529428043,786.0821190701694,881.1355197368426,982.1989207528582,1084.471566347848,1190.3308788002946,1298.8122124952758,1408.816212371596,1519.1266537880724,1628.4054113471268
52,772.3411900687292,796.6833630505278,893.0186758449773,995.4450265420251,1099.0969492019026,1206.3839000672765,1316.328234289986,1427.8157561165353,1539.6138737476397,1650.3663862577068
53,801.6098438836078,826.8744862252735,926.8605223746522,1033.1684336664164,1140.748339063028,1252.1010410122442,1366.2118303427887,1481.9242827690089,1597.9591096104714,1712.9086984971755
54,844.6877326742655,871.3100835663064,976.669285231472,1088.6900973477907,1202.051269864426,1319.3879846426466,1439.6309901470215,1561.5617485249138,1683.832194754677,1804.9590775371273
55,894.0981506794295,922.277793539346,1033.800036260057,1152.37356032495,1272.3658491036012,1396.5662241397708,1523.8429122132661,1652.9060548037205,1782.3287793816885,1910.54103885724
56,941.8234141708217,971.5072198777599,1088.9823135749189,1213.8850671655111,1340.2823106984956,1471.1122681181273,1605.182737155336,1741.1350332572752,1877.4661004457569,2012.5220835103898
57,981.123452396921,1012.0458943839035,1134.4229378978955,1264.5375879483595,1396.2090913185607,1532.4982734659236,1672.1631788175205,1813.7884453359802,1955.8082627378976,2096.499814589365
58,1007.9546303298503,1039.7227198982014,1165.4464610477476,1299.119405432516,1434.391781103619,1574.408115016641,1717.8924991661906,1863.390830770018,2009.294543760686,2153.8336412813183
59,1021.6346710719357,1053.8339277719551,1181.2639925149592,1316.751157812542,1453.8594641627412,1595.7761112248277,1741.2078713824599,1888.6809290245478,2036.5648576664225,2183.065646667581
60,1024.6042748980503,1056.897124317583,1184.69759387129,1320.578585484028,1458.0854242288121,1600.4145823320544,1746.2690811102934,1894.1708042808534,2042.48456951762,2189.4112126853506
61,1021.377682430782,1053.5688335002715,1180.9668488330806,1316.419933441596,1453.4937443359709,1595.3746970127927,1740.769878607204,1888.2058397835626,2036.0525667089123,2182.516504634594
62,1016.9904530219087,1049.0433348991255,1175.894122830914,1310.7653785098748,1447.2504037821423,1588.5219173997675,1733.2925741827391,1880.0952297141919,2027.3068931153532,2173.1417142997557
63,1015.3836241407237,1047.3858567928003,1174.036222402644,1308.6943871154472,1444.9637702334433,1586.0120769047921,1730.553999011821,1877.1247092483297,2024.1037698403973,2169.7081787488055
64,1018.1753349123796,1050.2655529388805,1177.2641403102807,1312.2925307553319,1448.9365730633344,1590.372682918481,1735.3120048683718,1882.2857065569067,2029.6688772244308,2175.6736078763397
65,1024.1607584136216,1056.4396293749708,1184.1847876497802,1320.006953216572,1457.454268884669,1599.721825265266,1745.5131818165262,1893.3508875428993,2041.6004558654067,2188.4634902366156
66,1048.2523351521706,1081.2905065439766,1212.040637154214,1351.0577883635128,1491.7383126234438,1637.3524526729059,1786.5732900298344,1937.8886169129655,2089.6254989302374,2239.943242698123
67,1063.2130825635875,1096.7227815828448,1229.3389871912407,1370.3401969510458,1513.0285293922357,1660.720889094095,1812.071420048747,1965.5463379823832,2119.448823993181,2271.911890396349
68,1061.3683357162558,1094.819888993797,1227.2060023216695,1367.9625644590903,1510.4033193689888,1657.8394241839994,1808.9273528022748,1962.1359686750943,2115.771429344366,2267.969963194216
69,1038.2111419996832,1070.9328434274214,1200.4305195115126,1338.1160188243437,1477.4489700559304,1621.6682744766517,1769.459733213681,1919.3256035325778,2069.609008544399,2218.4868528616917
70,993.8818479025609,1025.2064073063418,1149.1748259937715,1280.981465581715,1414.3652061219184,1552.4266756655159,1693.9077636688435,1837.3746987904217,1981.2413388835073,2123.7624243737005
71,933.548319195587,962.9713226274582,1079.4142470731101,1203.2195707256262,1328.5062666758372,1458.1867166842283,1591.0792132389279,1725.8370013705064,1860.9702115178518,1994.839579271436
72,866.5564180632313,893.8680098962662,1001.9549328994324,1116.8759217582278,1233.171981533427,1353.5464987660887,1476.9025625868449,1601.990057623059,1727.4260414720252,1851.6888760379454
73,823.1005384941001,849.0425185434525,951.7091188407558,1060.8670765407614,1171.3311423520554,1285.6691509844768,1402.839177980036,1521.6538132568733,1640.7994737181962,1758.8307875669382
74,792.31053105557,817.2820872125333,916.1082031408848,1021.182854986429,1127.5147580832331,1237.5756732746675,1350.3626801660155,1464.732792227933,1579.4215154871142,1693.0375907316816
75,779.8533334871362,804.4322805041232,901.7045847844298,1005.1271869948534,1109.787273874247,1218.1177471545002,1329.1314473797067,1441.7033519567326,1554.588880011338,1666.4186228589178
76,788.0138809426655,812.8500185290476,911.1402040868977,1015.6450406763493,1121.4003132101625,1230.8643790901135,1343.0397558952034,1456.7896211933182,1570.8564161244508,1683.8563502202696
77,815.1498615807524,840.841260361318,942.516160801793,1050.6197139079839,1160.0167599817694,1273.2503306138126,1389.288557290432,1506.9555154105476,1624.9503053766532,1741.8414952717487
78,856.0887223793568,883.0703976696207,989.8516666516286,1103.384453430516,1218.2756918604039,1337.1961342858162,1459.062097039925,1582.638586358117,1706.559348308008,1829.321127220611
79,903.3631821991129,931.8348293585553,1044.5127105600657,1164.3149419173262,1285.5506471073772,1411.038042466325,1539.6336281889296,1670.0341738136815,1800.7980399191808,1930.3388838606704
80,948.9648637373855,978.8737604423093,1097.2396102449366,1223.0894527714756,1350.4451162357013,1482.2671087815795,1617.354178327608,1754.3373402325988,1891.7021362905905,2027.7822021976478
81,986.1629087234558,1017.2441834458289,1140.249805015316,1271.0327716534453,1403.3806013950066,1540.3698176694506,1680.7520992924694,1823.1048039530883,1965.8541107391613,2107.2683172635493
82,1010.9226021804334,1042.7842394404522,1168.8781714934544,1302.944727158901,1438.6154136336063,1579.0440356706774,1722.9509156832105,1868.8776951955915,2015.2110073629362,2160.1757153363164
83,1022.570387717142,1054.7991297234678,1182.3459165734205,1317.9571723754405,1455.1910502317305,1597.2376819154415,1742.8026535965344,1890.4107813764695,2038.4301369977977,2185.0651233921903
84,1023.5553475367951,1055.8151386065354,1183.4847764456242,1319.226657738897,1456.592726540377,1598.7761760285098,1744.4813448990783,1892.231654332001,2040.3936053374375,2187.1698189944173
85,1018.3997819759969,1050.4970804006043,1177.5236615184826,1312.5818202500932,1449.2559842495132,1590.7232684183925,1735.6945504664598,1882.700645950149,2030.116304348879,2176.1532293935416
86,1012.146933379367,1044.0471605679936,1170.2938072315987,1304.5227316182923,1440.3577359823005,1580.9564268185754,1725.0375854402457,1871.1411008409436,2017.6516367809365,2162.7919198141494
87,1008.7450872138152,1040.5380997061147,1166.3604310947578,1300.1382061326872,1435.5166673730907,1575.6428066717406,1719.2397123166631,1864.852154517174,2010.8702846567526,2155.5227322548185
88,1009.8191808912107,1041.6460456983161,1167.6023473911953,1301.522561522832,1437.0451766319627,1577.3205148792917,1721.0703203896687,1866.8378142105214,2013.0114037459273,2157.8178829077333
89,1014.1706827345266,1046.1346947466723,1172.6337656712105,1307.1310678186237,1443.2376717037714,1584.1174833071075,1728.4867439300872,1874.8823625322646,2021.6858507128745,2167.11632963706
90,1036.7177977917606,1069.392433131623,1198.7038431895355,1336.191301114352,1475.3238320450494,1619.3356994797555,1766.914570218749,1916.5648803171403,2066.6321292909024,2215.295809863798
91,1050.2287832190686,1083.3292458201863,1214.3259074717676,1353.6051634346163,1494.5509362491764,1640.4396299394236,1789.9418306328287,1941.5424407586236,2093.5654324711827,2244.1665746386225
92,1047.033627533106,1080.033391969966,1210.631508172301,1349.487033963659,1490.003998199112,1635.4488469671294,1784.4962124066233,1935.6356009500096,2087.1960722288973,2237.3390516800846
93,1022.6294335267924,1054.8600412929518,1182.4141893882634,1318.0332783034544,1455.2750868579399,1597.3299196252478,1742.9032915416024,1890.519941520584,2038.5478528901008,2185.191300440971
94,977.1600059891729,1007.9575306758509,1129.8402091411951,1259.4292308901247,1390.5688186825976,1526.3074363748988,1665.4081396715835,1806.461275244464,1947.907389938237,2088.030585757457
95,915.7959988985205,944.6594970971506,1058.888149780478,1180.339192919542,1303.243443370356,1430.457898464534,1560.8233219893548,1693.0185553243944,1825.5820787417865,1956.9057859093593
96,847.8854669565178,874.6085996346316,980.3666623842433,1092.811552910244,1206.6018749358989,1324.3827904983498,1445.0809969688382,1567.473343658257,1690.2066772604323,1811.7921146472997
97,803.6243402323505,828.952473649037,929.1897760962208,1035.7648459115155,1143.615109918753,1255.2476515189865,1369.645194866521,1485.6484455970908,1601.9748725916725,1717.2133353654942
98,772.1433385775016,796.4792769452472,892.7899126952299,995.1900310734849,1098.8153924563399,1206.0748634284712,1315.9910218626815,1427.4499984697636,1539.2194791694262,1649.9436111394511
99,759.1096464838298,783.0347992053947,877.719717868887,978.3913405230829,1080.2675141505222,1185.7164635916602,1293.7772637919732,1403.3548133990535,1513.2376300244794,1622.0927593174297
100,766.807771055772,790.9755499313377,886.6206639502717,988.3131896994931,1091.222495956659,1197.740789143388,1306.8974335026576,1417.5862068008246,1528.5833626314973,1638.5423746025588
101,793.5943682359131,818.6063886879801,917.5926369517397,1022.8375527053126,1129.3417512164672,1239.5810106596932,1352.550781573298,1467.1061917987015,1581.9807680207723,1695.7809449977065
102,834.2951916405453,860.5900006682006,964.6529286437432,1075.2955041990065,1187.2619446580843,1303.155011617396,1421.918617442445,1542.349212940587,1663.1153137602805,1782.7519320189288
103,881.4406762582024,909.2213842209549,1019.1648471733331,1136.0597554227836,1254.3533561751276,1376.7954614302166,1502.2703280765506,1629.5063760769483,1757.0968911888817,1883.494090417536
104,927.0195765254283,956.2368069994808,1071.8653891838387,1194.8048909117297,1319.2153932003723,1447.9889293929255,1579.9520366901907,1713.7674060721827,1847.955568403287,1980.8887176298028
105,964.2975450271007,994.68968023685,1114.9680043635012,1242.851233059694,1372.264615256919,1506.2164855144097,1643.486200926445,1782.6826350753047,1922.2668713420053,2060.5456224723516
106,989.2358733064652,1020.4139998315244,1143.8029168171056,1274.9934179899428,1407.7536489018587,1545.169737240452,1685.989464433112,1828.7857559307715,1971.9798702897565,2113.834731309857
107,1001.1564886741211,1032.7103198301402,1157.5861145400963,1290.357503275308,1424.717538581123,1563.789532536057,1706.306179041633,1850.8232135123628,1995.7428734810308,2139.307136568846
108,1002.5034404561568,1034.0997291872413,1159.1435253735585,1292.0935499380132,1426.634344958453,1565.8934521538183,1708.6018405576458,1853.3133052307664,1998.4279382775574,2142.1853395646053
109,997.7935488733825,1029.241391631638,1153.6977226600156,1286.023128414664,1419.9318321479327,1558.5366807560417,1700.574608469996,1844.606205502108,1989.0390687179254,2132.1210851414316
110,992.0641532851121,1023.331422239867,1147.0731170168447,1278.6387015358748,1411.7785006577428,1549.5874670024082,1690.8098091380175,1834.0143653749756,1977.6178779034392,2119.878313016551
111,989.2572640430641,1020.4360701624228,1143.8276571603428,1275.020994537948,1407.7840945578043,1545.2031486527274,1686.025921079679,1828.8252990650612,1972.0225221509377,2113.880449763402
112,990.9911747280722,1022.2246294796798,1145.8324818027759,1277.2557691045622,1410.2515729360305,1547.9114835084827,1688.9810803532455,1832.0307528996739,1975.4789566462903,2117.5855271733667
113,996.0604142236772,1027.4536356934962,1151.6937901795018,1283.7893517850357,1417.4654688402034,1555.8295578678444,1697.6207794217132,1841.4021935769788,1985.5841720052622,2128.4176652687443
114,1019.3760075077987,1051.5040739989133,1178.652420380742,1313.8400442494612,1450.6452253119617,1592.2481157132584,1737.3583498043106,1884.5053765448145,2032.0623508173446,2178.2392558411893
115,1033.6987879750045,1066.278274707677,1195.2131218235786,1332.300208119373,1471.0275710260446,1614.6200637363208,1761.7691788143188,1910.9837032146438,2060.6139225416146,2208.844696995163
116,1031.3511654537817,1063.8566549111451,1192.4986796142164,1329.2744260830214,1467.6867308177993,1610.9531107678197,1757.7680356925277,1906.6436734390643,2055.9340722980255,2203.828197368937
117,1008.5577914741085,1040.362603370023,1166.2582368781705,1300.1202799314735,1435.5921280648884,1575.8460229594043,1719.6238973865586,1865.4680060665864,2011.760966542447,2156.7309406581912
118,963.9841734484637,994.3841494019825,1114.7200354563254,1242.6708171247412,1372.1606724789526,1506.2227876297209,1643.6555143488888,1783.065431280602,1922.9062480989865,2061.484438875664
119,903.5284316844205,932.0229922305704,1044.818147499162,1164.7514062879243,1286.127804359076,1411.7919346069239,1540.6186682160342,1671.301787295784,1802.3914975106259,1932.3004244142994
120,836.5308076865673,862.9137831169157,967.3522166000713,1078.4003824091276,1190.7853822412262,1307.142772502096,1426.4322587037395,1547.4442672019798,1668.8359260835919,1789.1375051035723
121,793.1795115654793,818.1961637315587,917.2273293894383,1022.5263343402613,1129.0933810785023,1239.428785804611,1352.5471279107192,1467.301369667394,1582.4178323921906,1696.5029052430625
122,762.597676479144,786.6504724154604,881.867117674296,983.1104162617947,1085.5732352487478,1191.6604708434966,1300.425436724915,1410.7651780747112,1521.4548475400102,1631.154540591434
123,750.445012535928,774.1147893377495,867.8156094859405,967.4472450469093,1068.2791214749595,1172.6782185247546,1279.7132097204008,1388.2987282226863,1497.2292770206363,1605.1862851937456
124,758.9987883784065,782.9381572268668,877.7059000836439,978.471920754551,1080.4517532179204,1186.0390657220912,1294.2917093965316,1404.111958663306,1514.280685152773,1623.464302002269
125,786.6086615293252,811.4182206783672,909.6297860691984,1014.0573775011313,1119.7425817202225,1229.1652281244299,1341.3481936744865,1455.1539358852854,1569.3192470317274,1682.4620682290729
126,828.0936817340016,854.2107446878139,957.5968040756559,1067.5260545763365,1178.778751152179,1293.9641337311207,1412.0525775562905,1531.846683042027,1652.0170479801736,1771.1087551023086
127,875.977908681497,903.6041533872884,1012.962891762215,1129.2424543613124,1246.9214432087965,1368.7584861210998,1493.6633508341436,1620.3695405517165,1747.4712672628516,1873.4294922916947
128,921.508842013267,950.5523885852737,1065.4936124359056,1187.7022899720307,1311.373222249552,1439.3812543134015,1570.5599023388684,1703.579796450323,1836.9702728984803,1969.1131881488186
129,959.4170297173567,989.6553442283557,1109.3249102737561,1236.5608935679695,1365.3192891848025,1498.5932001518959,1635.1681554221204,1773.660094815029,1912.5378674703713,2050.11675479368
130,984.9233569886386,1015.9655713901755,1138.8165792168513,1269.4351607342314,1401.6166325577628,1538.433658407861,1678.6394925433008,1820.8132773843204,1963.3831429698316,2104.6196051197912
131,997.3450571919161,1028.7787622623216,1153.179155077014,1285.4450788409797,1419.2936007322414,1557.8361391135406,1699.8102229697627,1843.7770797364417,1988.1450186461705,2131.162733218475
132,999.1219928683565,1030.6117072366958,1155.2337355658142,1287.7353164831206,1421.822304979503,1560.6116872743305,1702.8387191604709,1847.0620844605462,1991.6872361381213,2134.9597576537317
133,994.76731803542,1026.1197878014086,1150.1986491097023,1282.122720147806,1415.6253009444092,1553.8097637578755,1695.4169068228466,1839.0116613796845,1983.006472075512,2125.654529739407
134,989.3152560974281,1020.4958937277999,1143.8947107709103,1275.0957406215791,1407.8666250019332,1545.2937377421522,1686.1247617460049,1828.9325231968132,1972.1381207100073,2114.004376190285
135,986.7052601756978,1017.8036311065677,1140.8768998842663,1271.7317915861506,1404.152400395023,1541.2169597116615,1681.6764478211387,1824.1074447271365,1966.9352490107897,2108.427228274546
136,988.5536418267988,1019.7102682843902,1143.0140872834024,1274.1141114566503,1406.7827830362628,1544.1041020482598,1684.8267155812166,1827.524526207039,1970.6198767905894,2112.376912418514
137,993.6535680872365,1024.9709290593535,1148.9108691049128,1280.687234131904,1414.040344456793,1552.0700952573047,1693.5186843739077,1836.9526777881654,1980.7862697416513,2123.2746223956156
138,1016.9152685823568,1048.9657750541526,1175.8071860803552,1310.668473629501,1447.1434149011939,1588.404483984977,1733.164431855046,1879.956242981763,2027.1570103256656,2172.9810623924113
139,1031.0994184838366,1063.5969830730514,1192.2076030703627,1328.9499684311822,1467.328483915227,1610.5598906218136,1757.3389857464595,1906.1782768041842,2055.4322475087192,2203.2902700266095
140,1028.5288674421297,1060.9454100110518,1189.2354080033065,1325.6368633115142,1463.6704080489826,1606.5447366340427,1752.957897541551,1901.426134741602,2050.308011654745,2197.797429039035
141,1004.6940691214769,1036.3594015604435,1161.6764425693273,1294.9169814786057,1429.7517711298742,1569.3151754981477,1712.3354189350102,1857.363101338172,2002.7948250877942,2146.86635918507
142,959.732680221405,989.9809466497849,1109.6898819653543,1236.967726019978,1365.7684849434434,1499.0862461720667,1635.7061265734392,1774.2436402216986,1913.1670999637042,2050.7912404788212
143,898.8097947865936,927.1379374990507,1039.2478678972734,1158.4462435353394,1279.070853326409,1403.925733534964,1531.8731242524955,1661.6164021642626,1791.721147471547,1920.6090504311157
144,831.2685070427032,857.4679137586085,961.1533170106364,1071.3944995066477,1182.9547472860252,1298.4273745164348,1416.760127577657,1536.7538128927183,1657.0818066611516,1776.2843971405102
145,787.3003978129905,812.1140487128339,910.3152462349423,1014.725459903532,1120.384978959216,1229.74993765173,1341.8237415242854,1455.4706316021136,1569.4341239398846,1682.3317673499112
146,756.0325205101358,779.8606907324818,874.161790177983,974.4253245020444,1075.8885344702308,1180.9100359789632,1288.5327860115913,1397.6661562004688,1507.1035588012892,1615.517429192544
147,743.1290543328523,766.5505348642001,859.2421764665746,957.7944746200251,1057.5259811227975,1160.755041313131,1266.5409579962206,1373.811708201097,1481.3813049782564,1587.9448505554606
148,768.4392472095125,792.658449348602,888.50706562203,990.4159590901289,1093.5442083373955,1200.289142173287,1309.6780254534563,1420.6023090307115,1531.8356079324276,1642.0285840328256
149,779.9698617305592,804.5524746950006,901.8393214799387,1005.2773845266775,1109.9531035102655,1218.2997641705522,1329.3300505124748,1441.9187751228358,1554.821160777804,1666.6676129439159
150,797.5096983073265,822.6451270387929,922.1197414064383,1027.883898627319,1134.9135518540859,1245.6966985876243,1359.2238172302616,1474.3444124168068,1589.785742954912,1704.147359958147
151,817.653280878367,843.4235786511881,945.4107368522675,1053.8462964793252,1163.579316570631,1277.1606352533956,1393.5552366574414,1511.5835635132946,1629.9407111292471,1747.1908956923148
152,836.7809876002813,863.1541406468443,967.5271282153891,1078.4993671582097,1190.7994070591988,1307.0377810796824,1426.1552565957877,1546.9446649541987,1668.0705941364847,1788.0636621420947
153,851.8909470208113,878.740327877791,984.9979966233735,1097.9740932167203,1212.3019612435503,1330.639281318248,1451.9076897545146,1574.878225439048,1698.1913506333274,1820.351154572513
154,861.2412087732847,888.3852768702138,995.8092231765585,1110.0253312505884,1225.6080600618616,1345.244235450304,1467.8436611589532,1592.1639106155028,1716.8305114251268,1840.3311315318872
155,864.6411298427117,891.8923603923512,999.7403847702301,1114.4073842885205,1230.4463955462063,1350.5548560972702,1473.638269062191,1598.4493071037355,1723.608054618751,1847.596217887297
156,863.325996411447,890.5357739514174,998.219762492607,1112.7123463207417,1228.5748673960422,1348.5006409331893,1471.3968433980053,1596.0180320471895,1720.9864175068908,1844.7859963080555
157,859.4604919065458,886.5484413132764,993.7502770900066,1107.7302302690096,1223.0739743915979,1342.462793395442,1464.8087383473367,1588.8719393854756,1713.2807700271023,1836.5260464481062
158,855.4154756488853,882.3759310035874,989.0732230935196,1102.516732192439,1217.317616402611,1336.1445352511257,1457.9146614221659,1581.3939658008242,1705.2172655500297,1827.8825025317735
