hour,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
57,7697.724354277822,7940.328708321002,8900.387460625181,9921.087961728508,10953.972850660099,12023.003684213294,13118.415111465547,14229.135098863751,15342.898426016733,16446.220032318433
58,7901.209166298323,8150.226605404353,9135.663962312765,10183.34609649966,11243.534683166343,12340.82468274351,13465.192686899574,14605.273879234182,15748.478913651345,16880.96617781426
59,8004.98254911893,8257.270525734395,9255.650501678509,10317.092715097695,11391.205677530834,12502.90734402064,13642.04265950186,14797.097515160345,15955.317238772506,17102.678409961325
60,8027.549684147145,8280.5489052601,9281.743426484947,10346.178018782322,11423.319041970357,12538.154698020213,13680.50141006573,14838.81252578971,16000.297414610459,17150.893223856812
61,8003.137350177304,8255.367193976945,9253.517022189826,10314.714564901955,11388.579956828906,12500.025337554795,13638.898068483391,14793.686685430896,15951.639414911819,17098.736111192706
62,7969.924999911843,8221.108099094283,9215.115676102052,10271.90937101858,11341.318309231596,12448.15126294592,13582.29778573777,14732.294136173072,15885.441459061103,17027.77782900257
63,7957.793382449922,8208.5941564647,9201.088685244527,10256.27375586323,11324.054840730525,12429.203042347292,13561.623179399214,14709.869056626472,15861.261060356852,17001.858599204206
64,7979.011192987518,8230.480676348147,9225.621494338116,10283.619990107456,11354.248120861053,12462.342958662151,13597.782431538277,14749.089901422663,15903.55184587143,17047.19052040608
65,8024.443512438594,8277.344874632634,9278.151983973,10342.174692031693,11418.898958403304,12533.303238520488,13675.207948853082,14833.070876950054,15994.10636397866,17144.256895460167
66,8207.155756551363,8465.815503380543,9489.410463637681,10577.660393057959,11678.901062234994,12818.67974615047,13986.58498706053,15170.811823906215,16358.28345580694,17534.622283038767
67,8320.638279482164,8582.874582970207,9620.623085544108,10723.920510535627,11840.38833129582,12995.927062044726,14179.981252147198,15380.582658505495,16584.473798651987,17777.078199681317
68,8306.702118129973,8568.499190002243,9604.5095737666,10705.959102638897,11820.556971971228,12974.1603025172,14156.231249599265,15354.821864642528,16556.69656038394,17747.303554553768
69,8141.621915253219,8398.450555254964,9415.138609390873,10496.10898264112,11590.070291453192,12722.687582852994,13883.845211849448,15061.7699399274,16243.368642880085,17414.344706252516
70,7805.569506626342,8051.807004229872,9026.58264942144,10062.99324752261,11111.862848772993,12197.810467510073,13311.146748792968,14440.581807431301,15573.557954866508,16696.367314857445
71,7348.173490455045,7579.995498571533,8497.724839930264,9473.48577032064,10460.98171150714,11483.407902875446,12531.655194771554,13595.091673293362,14661.888454907976,15719.138816759663
72,6840.293834732757,7056.109340072279,7910.496002449887,8818.913231064194,9738.261643876187,10690.15540214084,11666.12980088997,12656.283322774927,13649.596304710403,14634.051819691447
73,6510.863190065899,6716.296231592812,7529.596343306511,8394.331849821141,9269.477034116475,10175.620702248898,11104.716084831793,12047.335326742437,12992.983881020413,13930.221857045202
74,6277.464476408009,6475.54164176491,7259.732331274973,8093.519710572478,8937.34736506153,9811.077524362177,10706.959420583315,11615.901187474057,12527.779933788792,13431.564601171993
75,6183.064295485775,6378.1662799637315,7150.583427136606,7971.853549314739,8803.01451255959,9663.634742666532,10546.083146200352,11441.403719333744,12339.623957900645,13229.878167657376
76,6244.9867251837995,6442.0402926217375,7222.180393256681,8051.661275412149,8891.131047740542,9760.350824624727,10651.611015393573,11555.866519031917,12463.046080196227,13362.175735840294
77,6450.780091383194,6654.31949474198,7460.1261138549135,8316.894720293418,9183.97794052606,10081.777519241625,11002.32283388739,11936.272566253603,12873.22789768892,13801.854057409158
78,6761.226071763266,6974.5496408624085,7819.0749754139515,8717.008031773421,9625.74705655569,10566.660198207903,11531.382980913606,12510.127651444238,13492.000541951948,14465.123224633999
79,7119.708193101798,7344.32980494383,8233.56498604788,9179.031951813295,10135.872301447609,11126.570070378555,12142.306016291515,13172.776766729357,14206.517482431453,15231.021733558355
80,7455.061127838255,7690.017592270488,8619.811458700051,9608.335362836713,10608.659610674615,11643.990205100577,12704.869895841715,13780.575573057287,14859.228575803345,15927.769074068723
81,7737.143997182622,7980.990701861049,8945.965888406077,9971.893352458274,11010.067596962368,12084.572836605948,13185.593843099832,14302.001739601365,15421.468629665536,16530.440253092896
82,7924.919713530214,8174.684434613843,9163.078954849812,10213.905033394669,11277.27513814515,12377.857978979931,13505.600081860954,14649.102551989363,15795.738142885839,16931.623902152936
83,8013.281377898206,8265.830915732444,9265.245887042176,10327.788521535747,11403.015052819283,12515.869196997877,13656.18548265588,14812.437800081487,15971.858206724253,17120.408869238145
84,8020.797841198377,8273.5842621373,9273.936698908674,10337.47596367106,11413.711061546346,12527.609077122193,13668.994961961049,14826.33184231047,15986.839777663126,17136.46782135762
85,7981.756942974705,8233.312939873997,9228.796193878752,10287.158778209116,11358.15532085962,12466.631495354817,13602.461716719237,14754.165297461977,15909.024543813535,17053.056824921718
86,7934.3963363188295,8184.459683328353,9174.036160249378,10226.11880427022,11290.760488506678,12392.659424092344,13521.750018933535,14666.61990396155,15814.62670718642,16951.870678787775
87,7908.651790649104,8157.9038108043915,9144.269408313183,10192.9383903829,11254.125640394243,12352.449237789757,13477.876410648407,14619.031511801602,15763.313377885162,16896.867387897033
88,7916.843476298529,8166.35364487097,9153.740927959037,10203.496112917233,11265.782502875469,12365.243753990748,13491.836592769789,14634.173698163297,15779.640826840896,16914.36894752833
89,7949.884214958641,8200.435714993864,9191.943797623006,10246.0801225832,11312.799973689003,12416.849732440853,13548.144386756603,14695.249016287176,15845.49668840738,16984.96060847087
90,8120.883192324189,8376.823946844861,9389.659028844522,10466.469388467478,11556.133964012151,12683.93148198026,13839.559832456369,15011.33821444572,16186.327307238702,17350.30061670065
91,8223.370489779649,8482.541276212607,9508.158533727377,10598.55849115973,11701.9748831975,12844.0054286834,14014.218084130836,15200.784580733436,16390.60224386426,17569.265189550184
92,8199.192399301292,8457.601160721837,9480.202920276686,10567.396929446915,11667.56909430934,12806.241863563877,13973.013880689687,15156.09164876544,16342.411110575673,17517.60853838127
93,8030.439899183633,8283.85890553686,9287.167439017818,10353.900552622757,11433.452980424448,12551.238198474359,13697.310465036395,14859.993037773806,16026.30186700704,17182.094375716002
94,7685.739762125844,7928.295072439852,8888.612641954236,9909.639332819917,10942.939739166124,12012.854271271644,13109.874593560808,14222.819681341001,15339.25475385939,16445.641111563724
95,7220.527553810982,7448.421023347564,8350.717425940844,9310.058064373048,10280.935982055056,11286.243659558379,12317.06269907559,13362.881400822369,14412.006163086584,15451.71326460891
96,6705.679666603612,6917.347002047505,7755.431669990091,8646.504638477743,9548.300004819499,10482.107531437974,11439.66206019091,12411.192298188014,13385.82510424407,14351.738602259484
97,6370.140381729145,6571.232795530079,7367.469047007922,8214.050268259078,9070.822821299816,9958.031942307189,10867.838107278452,11790.95272333196,12717.03724399028,13634.857594813393
98,6131.499452224382,6325.070720352805,7091.543742573315,7906.481736999669,8731.233293651205,9585.300823862488,10461.147671871993,11349.828308240816,12241.384429070598,13125.000175083793
99,6032.725049987379,6223.183324615614,6977.337207192544,7779.177929045272,8590.675907291185,9431.026075633048,10292.816890240194,11167.245217316398,12044.509995693175,12913.968284633784
100,6091.138207148593,6283.43746698996,7044.87662475213,7854.462820162888,8673.798694968225,9522.261029561281,10392.364335618504,11275.221133658195,12160.937605479277,13038.76832794869
101,6294.279315494149,6492.980843336031,7279.755732789268,8116.277953911522,8962.871401673914,9839.545242518283,10738.55617055273,11650.724653718464,12565.832991080304,13472.780074215481
102,6602.917336206797,6811.346034447383,7636.614172638346,8514.061096942902,9402.067762213937,10321.604058421619,11264.535197784326,12221.237633698798,13181.00204324948,14132.186508728353
103,6960.418399321955,7180.114181042907,8049.9698281988185,8974.820547020072,9910.79689507986,10879.981631993238,11873.786251792522,12882.073289518583,13893.563568785048,14895.988994376548
104,7289.809699023113,7519.558028453494,8428.741750960275,9395.353739528962,10373.504382455661,11385.88553914169,12423.249407183699,13475.11058930185,14529.853803793296,15574.708653345764
105,7572.495368517627,7811.152941049109,8755.593168844343,9759.688608932369,10775.770202256917,11827.409668848162,12905.000661590062,13997.65106315385,15093.295329760378,16178.667799343426
106,7761.622291131963,8006.240447067035,8974.268547673506,10003.44178603435,11044.900513830711,12122.805188650253,13227.309574331251,14347.24946681964,15470.25802070239,16582.73820900654
107,7852.049292744255,8099.5173883410735,9078.823529064417,10119.98716968762,11173.57945595942,12264.042341646407,13381.414749771619,14514.402516053795,15650.49477494195,16775.93588363487
108,7862.307116395646,8110.098487774825,9090.683973772593,10133.207753736604,11188.17646827164,12280.06388057058,13398.896009069193,14533.3639632698,15670.94031419905,16797.85174399142
109,7826.6420791096225,8073.309428903383,9049.446795649017,10087.241482361136,11137.42461190134,12224.359029836942,13338.11587916536,14467.437669414969,15599.853751370752,16721.653246542453
110,7783.2470727423715,8028.546773689689,8999.271929093235,10031.312567481933,11075.672941071252,12156.580770523284,13264.162441263416,14387.222640968275,15513.360013623538,16628.939684368048
111,7762.010262142299,8006.640617188298,8974.717136916184,10003.941806286446,11045.452605354896,12123.411167088103,13227.970761199767,14347.966623059192,15471.031298999022,16583.567127704348
112,7775.201417032317,8020.24754087631,8989.969225627694,10020.943020191298,11064.223830796856,12144.014317640658,13250.451062984122,14372.350308719337,15497.32362405402,16611.750109872857
113,7813.680835924824,8059.939668206368,9034.460522745183,10070.536571544384,11118.98055809335,12204.114961086108,13316.027388926826,14443.478965861234,15574.019707004785,16693.961514363575
114,7990.503151463267,8242.334786992942,9238.908869822666,10298.431156095889,11370.601254724432,12480.29209536335,13617.366889551013,14770.332516446832,15926.457201209329,17071.743080085067
115,8099.142229112528,8354.397763749628,9364.521316199167,10438.448904382412,11525.196250302193,12649.974434279207,13802.508993767406,14971.150325554614,16142.993709263963,17303.850937064406
116,8081.386828255467,8336.082785601573,9343.991885965113,10415.565129059854,11499.9300581817,12622.242469092786,13772.250378248791,14938.329708667414,16107.604178453086,17265.916494879788
117,7919.467336532173,8169.391593310658,9158.873188776464,10210.905026559547,11275.580021567941,12377.968448289475,13508.265272277338,14654.951120328726,15805.216857648253,16945.112990552727
118,7581.556015230135,7820.830520934011,8768.167871897036,9775.393450829995,10794.72734544656,11850.187865536242,12932.398801134104,14030.326801760597,15131.701039574782,16223.16403779773
119,7123.226916192865,7348.056552558293,8238.231200232567,9184.683374611175,10142.51842148727,11134.327955184526,12151.317136158732,13183.111942570276,14218.171749420495,15243.941993646451
120,6615.297438742959,6824.118996782335,7650.94475151365,8530.0466534205,9419.727426518408,10340.99769556201,11285.706858110474,12244.211439541517,13205.780291946485,14158.74855727599
121,6286.653317522178,6485.117193464397,7270.954517734854,8106.478960186741,8952.062102644888,9827.69145903466,10725.633520067056,11636.717412900824,12550.735551539206,13456.599022977378
122,6054.826511909248,6245.984058135641,7002.907979512543,7807.692752116155,8622.169242957549,9465.603354854336,10330.555717382342,11208.188879488982,12088.664641881851,12961.300113474224
123,5962.728801947798,6150.983765058529,6896.421276332722,7688.994109855953,8491.112848461113,9321.756825291843,10173.603316456933,11037.947494624239,11905.097950672129,12764.532968488917
124,6027.626278903545,6217.92657252844,6971.458087323359,7772.636160926256,8583.462886070323,9423.119569945553,10284.201216567835,11157.909595196867,12034.449807384535,12903.18667260808
125,6237.006202232649,6433.905384014312,7213.550717262836,8042.492074266696,8881.413527270859,9750.148103792795,10641.025206492031,11544.945429847297,12451.780287490323,13350.527756288826
126,6551.586742802572,6758.400375233968,7577.280132349365,8447.934144828749,9329.066208561086,10241.48851431824,11177.131443631784,12126.44314635187,13078.793821283669,14022.630378067674
127,6914.685663694398,7132.942837979681,7997.108233716526,8915.9083625734,9845.761210641162,10808.609337786404,11795.922391019261,12797.626369802198,13802.512893251587,14798.392758223861
128,7249.086989320263,7477.551889246987,8381.656673917734,9342.868901347818,10315.555382085158,11322.281130487601,12353.850044037381,13399.835181500082,14448.686357199029,15487.704430846366
129,7536.547707524836,7774.072325640118,8714.029185220581,9713.358036819916,10724.61614221558,11771.263376372213,12843.73886458866,13931.202301041229,15021.645451178045,16101.865430855625
130,7729.977970984804,7973.598803712582,8937.680247750044,9962.657504713748,10999.870176958753,12073.380242918687,13173.381498206001,14288.755419844041,15407.18543098495,16515.130006881638
131,7824.200922014474,8070.791341618093,9046.624239025905,10084.095254549273,11133.950846281763,12220.546253964012,13333.955729718109,14462.925243548018,15594.988117231907,16716.437723845247
132,7837.715648148312,8084.731990844497,9062.250459552824,10101.513476664119,11153.18248775666,12241.654760275784,13356.987431494426,14487.907015171304,15621.925322411278,16745.312024286603
133,7804.740628500585,8050.7177228228875,9024.123554457534,10059.014185231403,11106.25854433846,12190.151358925967,13300.791579763787,14426.95316823094,15556.200407303393,16674.860761460368
134,7763.445134252687,8008.120720333144,8976.376193989752,10005.791093555137,11047.494448407388,12125.652265507071,13230.416023856187,14350.618962096716,15473.89129579821,16586.632681686955
135,7743.697841209974,7987.751090810186,8953.54366765982,9980.340143405201,11019.393793997679,12094.809215410336,13196.762822039851,14314.11643336752,15434.53153073312,16544.442597402372
136,7757.7537065145825,8002.249947364103,8969.795559129956,9998.455817272548,11039.39545785123,12116.762924622464,13220.716761056612,14340.098472785117,15462.547271451736,16574.472936985498
137,7796.4625104223205,8042.178695119611,9014.552068430336,10048.345008716824,11094.478638488554,12177.221821666182,13286.684065407062,14411.651147931832,15539.700645771032,16657.17448247854
138,7972.872987029138,8224.149004158648,9218.524273563125,10275.708845095818,11345.513324180381,12452.755737689977,13587.321713732275,14737.74346100719,15891.317306695108,17034.076224572153
139,8080.457749446351,8335.124447077353,9342.917669158292,10414.367732215049,11498.607991366385,12620.791382210702,13770.667040064673,14936.612357197719,16105.752384157582,17263.931548570323
140,8061.0089244123465,8315.062672797576,9320.430220928762,10389.301408027304,11470.932009469776,12590.414397134544,13737.522446069395,14900.661489078311,16066.987479703359,17222.37900184351
141,7894.189328844753,8143.278867291407,9129.414732982701,10177.899629781028,11238.990723071527,12337.645772815713,13464.086945517549,14606.860360003198,15753.225330087027,16889.294561236577
142,7553.334662613039,7791.681693273065,8735.306244965977,9738.594598775699,10753.94962010453,11805.268059801254,12883.204496232853,13976.795307617427,15073.84294203036,16161.057122785953
143,7091.460532750097,7315.250985532974,8201.270671749571,9143.315596407863,10096.696080949376,11083.871218961158,12096.081398838458,13123.027509582655,14153.247795107614,15174.26120056114
144,6579.405757229802,6787.058094667321,7609.2144134506425,8483.362039851769,9368.034727409888,10284.097635977247,11223.440769678908,12176.501427916024,13132.633887210368,14080.253989603543
145,6246.081730699741,6443.2288707086645,7223.8130809736485,8053.762735028332,8893.709812869643,9763.481935408992,10655.391984114856,11560.356612726253,12468.261310284355,13368.105776961527
146,6009.050154990105,6198.726959727741,6949.748608195678,7748.26839715931,8556.410473518312,9393.26451426179,10251.444220870535,11122.207137177085,11995.816332876379,12861.686882785109
147,5911.256652067561,6097.851354473381,6836.676208489027,7622.228809535481,8417.24888906155,9240.521769660401,10084.785091629356,10941.43722591799,11800.896966606546,12652.750629989003
148,6103.197404212669,6295.841366185155,7058.605074713378,7869.608580185556,8690.383378424245,9540.31227013405,10411.889374141094,11296.2369738117,12183.468108542093,13062.832898566894
149,6190.661780330609,6386.062247790849,7159.7345152021,7982.335581470203,8814.846418680778,9676.92197624925,10560.945577144892,11457.91359445277,12357.799661390873,13249.700881854285
150,6323.687730574955,6523.280717544289,7313.543947501085,8153.783966986356,9004.144256516314,9884.69402602175,10787.647584787905,11703.81016021595,12622.943489827678,13533.91136647699
151,6476.455008223072,6680.862654717603,7490.179004850491,8350.675615447295,9221.534303605438,10123.299797703978,11047.992669374355,11986.198321104619,12927.435089455874,13860.299268367138
152,6607.665765938075,6815.915358922959,7640.02224330835,8516.183505670993,9402.803721681084,10320.451284818422,11260.74382790134,12214.177026014675,13170.222685587245,14117.30532540029
153,6722.2680377092875,6934.12948980585,7772.529544029856,8663.886800021925,9565.884408489426,10499.447510195081,11456.04828975265,12426.017733484821,13398.64488242306,14362.153554387714
154,6793.2004072387135,7007.297385996434,7854.544116802441,8755.306840923211,9666.822215667784,10610.236148748165,11576.930835607129,12557.135186424455,13540.025366254542,14513.700880216827
155,6819.017452652078,7033.92810368245,7884.39470555071,8788.580716241198,9703.560223195404,10650.55948998925,11620.928086551157,12604.857606949006,13591.483196787198,14568.859060396471
156,6809.084955291927,7023.682542723593,7872.91039136703,8775.779396985525,9689.4261624653,10635.046028086615,11604.001169166157,12586.497594806837,13571.686032510323,14547.638252492774
157,6779.815546926853,6993.49070316483,7839.068088179854,8738.055983103462,9647.775370524816,10589.33044817928,11554.120460793129,12532.393464613873,13513.347032898166,14485.104103638689
158,6749.184879289117,6961.894663852611,7803.651793737661,8698.578164536155,9604.187479003433,10541.488733945256,11501.919877224707,12475.773169825778,13452.294813865434,14419.66152354423
159,6731.072762682218,6943.211707140653,7782.70988108895,8675.234646731278,9578.413667303863,10513.199555849373,11471.053298077462,12442.293127705443,13416.194212222854,14380.964935703945
160,6731.003327621358,6943.140108291754,7782.629619224878,8675.14515882424,9578.314856010336,10513.091139162714,11470.93495893821,12442.164775911182,13416.055825261932,14380.81657823996
161,6744.462968179846,6957.023922097907,7798.192118110728,8692.492390984324,9597.468118152256,10534.113571066398,11493.872805723633,12467.04474458826,13442.883243109003,14409.573145869539
162,6899.084071408382,7116.518158170935,7976.970659247139,8891.773331456685,9817.496222651987,10775.614868968913,11757.377143986912,12752.859711813619,13751.06989316915,14739.921755581685
163,7008.314334395727,7229.1909322466345,8103.266636857985,9032.55295717216,9972.932447932308,10946.220551435748,11943.526698047132,12954.770269255958,13968.784723558208,14973.292706306276
164,7032.886530378822,7254.537529247657,8131.677871649308,9064.222426000439,10007.898966649727,10984.599611015223,11985.402423672203,13000.191617965502,14017.761302612564,15025.791213852357
165,6963.217450584892,7182.955500539742,8052.9263065045025,8977.91013078845,9914.026201663359,10883.323968153793,11877.203426842616,12885.557244014402,13897.135790945076,14899.687349075506
166,6773.087532982168,6986.8333960501795,7833.091231536123,8732.864268782007,9643.468597625573,10586.361801252471,11553.185209007255,12534.10478984565,13518.173898158011,14493.474000476583
167,6500.1459276934775,6705.289664660114,7517.506267464001,8381.0878781267,9255.068762357152,10160.056860059343,11088.039754561409,12029.576056305952,12974.15404777333,13910.333117457747
168,6188.778936059041,6384.109526934213,7157.492498774987,7979.787562978505,8811.98905979395,9673.73565319508,10557.410040256347,11454.018573684376,12353.545685536898,13245.096278920468
169,6035.078258726926,6225.564750784395,6979.778216951424,7781.6929436102155,8593.270759902227,9433.672087587638,10295.474290308573,11169.90506234604,12047.193645106123,12916.714142234787
