Zone code,Zone ID,Flow,Annual Total(GWh),M[12][1][2]H[0][1][2],M[12][1][2]H[3][4][5],M[12][1][2]H[6][7][8],M[12][1][2]H[9][10][11],M[12][1][2]H[12][13][14],M[12][1][2]H[15][16][17],M[12][1][2]H[18][19][20],M[12][1][2]H[21][22][23],M[3][4][5]H[0][1][2],M[3][4][5]H[3][4][5],M[3][4][5]H[6][7][8],M[3][4][5]H[9][10][11],M[3][4][5]H[12][13][14],M[3][4][5]H[15][16][17],M[3][4][5]H[18][19][20],M[3][4][5]H[21][22][23],M[6][7][8]H[0][1][2],M[6][7][8]H[3][4][5],M[6][7][8]H[6][7][8],M[6][7][8]H[9][10][11],M[6][7][8]H[12][13][14],M[6][7][8]H[15][16][17],M[6][7][8]H[18][19][20],M[6][7][8]H[21][22][23],M[9][10][11]H[0][1][2],M[9][10][11]H[3][4][5],M[9][10][11]H[6][7][8],M[9][10][11]H[9][10][11],M[9][10][11]H[12][13][14],M[9][10][11]H[15][16][17],M[9][10][11]H[18][19][20],M[9][10][11]H[21][22][23]
TWN.North,TWNZ2,Zone Supply(GWh),151241.64426741074,4476.718,4614.576,4492.160,5244.634,5220.273,4299.419,4180.356,4209.362,4598.068,4720.627,4586.835,5365.129,5436.553,4376.460,4200.370,4256.406,4496.720,4740.873,5148.980,5999.408,5800.194,4888.319,4170.772,4384.488,4522.417,4695.660,4555.081,5411.203,5353.812,4325.610,4221.539,4248.624
TWN.North,TWNZ2,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Import from: TWNZ0,5060.214524455029,53.439,0.000,204.243,0.000,0.000,0.000,0.000,0.000,61.464,79.651,345.243,0.000,0.000,241.984,15.498,221.996,596.476,615.912,538.952,0.000,0.000,18.517,351.378,397.470,189.918,137.114,472.426,0.000,0.000,277.668,0.000,240.864
TWN.North,TWNZ2,Import from: TWNZ1,4323.911608728439,197.942,283.216,164.743,0.000,0.000,0.000,0.000,0.000,428.519,495.756,340.058,0.000,0.000,0.000,21.485,71.559,333.967,495.756,233.355,0.000,0.000,0.000,0.000,52.244,365.733,490.367,288.517,0.000,0.000,0.000,10.524,50.170
TWN.North,TWNZ2,Import from: TWNZF0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.North,TWNZ2,Export to: TWNZ0,1194.1859417727635,0.000,0.000,0.000,229.849,246.020,0.000,246.020,0.000,0.000,0.000,0.000,4.362,106.656,0.000,0.000,0.000,0.000,0.000,0.000,159.058,166.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.689,0.000,0.000,0.000
TWN.North,TWNZ2,Export to: TWNZ1,273.0,0.000,0.000,0.000,27.000,27.000,27.000,27.000,0.000,0.000,0.000,0.000,27.600,27.600,0.000,0.000,0.000,0.000,0.000,0.000,27.600,27.600,0.000,0.000,0.000,0.000,0.000,0.000,27.300,27.300,0.000,0.000,0.000
TWN.South,TWNZ3,Demand(GWh),98872.39717730887,2933.984,3045.141,3025.589,3098.294,3071.826,2658.892,2434.431,2619.890,3165.262,3408.887,3443.667,3390.706,3278.997,2850.707,2613.958,2805.925,3310.121,3584.874,3632.847,3556.267,3417.684,2986.836,2750.240,2941.921,3146.783,3387.460,3421.625,3395.638,3264.015,2834.030,2603.448,2792.455
TWN.South,TWNZ3,Residual Demand(GWh),0,1660.575,1073.262,1810.682,2947.609,2992.955,2578.255,2353.889,2472.834,1622.060,1215.183,1905.722,3123.020,3230.059,2800.018,2564.010,2538.678,2031.574,1845.330,2447.415,3312.038,3369.304,2939.100,2701.738,2675.983,1815.587,1353.562,2104.655,3219.086,3199.038,2767.485,2536.394,2603.012
TWN.South,TWNZ3,Zone Supply(GWh),103501.09733195706,3650.153,3297.008,3745.238,2952.222,2946.327,2618.217,2618.121,2684.636,3507.673,3483.588,4173.745,3236.877,3129.678,2727.487,2708.896,2920.839,3918.073,4316.816,3842.138,3406.949,3268.366,2810.204,2703.648,2941.921,3727.317,3651.644,3923.690,3247.942,3116.320,2715.045,2696.602,2813.717
TWN.South,TWNZ3,Spilled Energy(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ0,1635.6095058202584,0.000,0.000,0.000,146.072,125.498,40.675,0.000,0.000,0.000,0.000,0.000,149.318,149.318,123.220,0.000,0.000,0.000,0.000,0.000,149.318,149.318,149.318,46.592,0.000,0.000,0.000,0.000,147.695,147.695,111.569,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZ1,39.238703994126006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.313,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.415,0.000,0.000
TWN.South,TWNZ3,Import from: TWNZF3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.South,TWNZ3,Export to: TWNZ0,6141.48153087684,716.169,251.867,719.649,0.000,0.000,0.000,149.461,0.000,342.412,74.702,730.077,0.000,0.000,0.000,94.938,114.914,607.952,668.851,209.291,0.000,0.000,0.000,0.000,0.000,580.534,264.184,502.065,0.000,0.000,0.000,93.153,21.261
TWN.South,TWNZ3,Export to: TWNZ1,162.06683358574367,0.000,0.000,0.000,0.000,0.000,0.000,34.230,64.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn1,TWNZF0,Export to: TWNZ2,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn2,TWNZF1,Export to: TWNZ0,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn3,TWNZF2,Export to: TWNZ1,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Zone Supply(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Curtailment(GWh),0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
TWN.OffRgn4,TWNZF3,Export to: TWNZ3,0.0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
